"is_apartment","is_house","less_than_10_years_old","more_than_20_years_old","between_10_and_20_years_old","garages","administration_price","baths","lat","lng","price","price_m2","rooms","total_area_m2"
1,0,0,0,1,2,484000,2,4.643640236166116,-74.07803203640725,398000000,4913580.0,3,81.0
1,0,0,1,0,1,430000,3,4.649414539337158,-74.05623626708984,605000000,5500000.0,3,110.0
1,0,0,0,1,2,650000,2,4.72599983215332,-74.0459976196289,600000000,6666666.0,3,90.0
1,0,0,1,0,2,287000,4,4.6189985275268555,-74.06849670410156,995000000,6218750.0,3,160.0
1,0,1,0,0,1,256200,2,4.72289514541626,-74.133056640625,325000000,4220779.0,3,77.0
1,0,0,1,0,0,290000,1,4.6509199142456055,-74.06192779541016,315000000,4315068.0,1,73.0
1,0,0,1,0,1,311600,2,4.631556510925293,-74.06204986572266,430000000,6935483.0,2,62.0
1,0,0,0,1,2,400000,3,4.6579999923706055,-74.12000274658203,750000000,6250000.0,3,120.0
1,0,0,1,0,1,195000,2,4.755671977996826,-74.02412414550781,217000000,4018518.0,2,54.0
1,0,1,0,0,1,220000,1,4.7230000495910645,-74.04000091552734,340000000,6415094.0,1,53.0
1,0,0,0,1,1,305000,2,4.678407192230225,-74.07647705078125,355000000,6454545.0,1,55.0
1,0,0,0,1,2,317700,2,4.697705268859863,-74.07418823242188,452000000,5445783.0,3,83.0
1,0,1,0,0,1,270000,2,4.619408130645752,-74.20245361328125,405000000,5955882.0,3,68.0
0,1,0,1,0,1,220000,3,4.644082069396973,-74.12651824951172,495000000,4194915.0,4,118.0
1,0,0,1,0,1,300000,1,4.634150981903076,-74.063720703125,245000000,4375000.0,1,56.0
1,0,1,0,0,1,308500,2,4.646294116973877,-74.07213592529297,530000000,8548387.0,2,62.0
0,1,0,1,0,1,310000,3,4.745491981506348,-74.092041015625,350000000,4166666.0,3,84.0
0,1,0,1,0,1,316000,3,4.673953056335449,-74.08699035644531,525000000,5147058.0,3,102.0
1,0,0,0,1,2,480000,3,4.688538551330566,-74.07456970214844,680000000,5811965.0,3,117.0
1,0,0,1,0,1,446000,2,4.723849296569824,-74.02986145019531,380000000,4810126.0,3,79.0
1,0,0,1,0,2,450000,3,4.736705303192139,-74.03700256347656,460000000,4259259.0,3,108.0
1,0,0,0,1,1,211000,1,4.728153705596924,-74.04273986816406,245000000,6639566.0,1,36.9
1,0,0,1,0,2,375000,4,4.733792781829834,-74.06070709228516,685000000,4911098.0,4,139.48
1,0,0,0,1,1,180000,2,4.740578651428223,-74.0354995727539,260000000,4561403.0,3,57.0
1,0,0,1,0,0,270000,2,4.679473876953125,-74.07605743408203,370000000,3775510.0,3,98.0
1,0,1,0,0,1,270000,2,4.671377658843994,-74.12511444091797,445900000,6370000.0,3,70.0
1,0,0,1,0,1,240000,3,4.643173694610596,-74.08048248291016,590000000,4306569.0,3,137.0
0,1,0,1,0,1,250000,3,4.749779224395752,-74.06748962402344,330000000,4583333.0,3,72.0
1,0,1,0,0,2,270000,2,4.645514,-74.054747,540000000,7479224.0,2,72.2
1,0,1,0,0,2,220000,3,4.685939788818359,-74.0717544555664,1200000000,8759124.0,3,137.0
1,0,0,0,1,2,589000,4,4.731683254241943,-74.03557586669922,880000000,5000000.0,3,176.0
1,0,1,0,0,2,900000,4,4.6164703369140625,-74.07105255126953,1075500000,8535714.0,3,126.0
1,0,0,1,0,2,370000,2,4.723071575164795,-74.02652740478516,430000000,5584415.0,3,77.0
1,0,1,0,0,1,430000,2,4.642628192901611,-74.0615463256836,850000000,7083333.0,2,120.0
1,0,0,1,0,1,364000,2,4.727598667144775,-74.04492950439453,285000000,4523809.0,2,63.0
0,1,0,1,0,2,426000,4,4.729554653167725,-74.03871154785156,580000000,3717948.0,5,156.0
1,0,0,0,1,1,200000,2,4.658482551574707,-74.1307144165039,330000000,5689655.0,3,58.0
1,0,0,1,0,1,200000,2,4.647321701049805,-74.07962799072266,340000000,5762711.0,2,59.0
1,0,0,1,0,2,840000,4,4.64832067489624,-74.05164337158203,1075000000,5972222.0,3,180.0
1,0,0,1,0,2,706601,2,4.6495280265808105,-74.05500793457031,750000000,7142857.0,3,105.0
1,0,0,1,0,2,585000,4,4.639070987701416,-74.06172180175781,640000000,5333333.0,4,120.0
0,1,0,1,0,2,307100,3,4.745999813079834,-74.03199768066406,530000000,4108527.0,3,129.0
0,1,0,1,0,1,245000,3,4.747779846191406,-74.08648681640625,315000000,7500000.0,3,42.0
1,0,0,0,1,1,210500,1,4.619470596313477,-74.06987762451172,365000000,7934782.0,1,46.0
1,0,0,1,0,1,252000,2,4.652710914611816,-74.08670043945312,575000000,5088495.0,3,113.0
1,0,1,0,0,2,1046000,3,4.6479997634887695,-74.05599975585938,1100000000,8461538.0,2,130.0
1,0,0,0,1,1,207000,1,4.740869522094727,-74.06643676757812,285000000,5937500.0,1,48.0
1,0,0,1,0,2,140000,2,4.736856460571289,-74.05493927001953,365000000,4802631.0,3,76.0
1,0,0,0,1,2,473000,3,4.739026069641113,-74.0672378540039,620000000,5486725.0,3,113.0
1,0,0,1,0,1,469000,2,4.65007209777832,-74.05571746826172,470000000,4272727.0,3,110.0
1,0,0,1,0,1,307928,2,4.724999904632568,-74.03900146484375,343000000,3942528.0,3,87.0
1,0,0,1,0,2,690000,3,4.638322830200195,-74.10201263427734,850000000,5555555.0,3,153.0
1,0,1,0,0,1,315000,2,4.610535621643066,-74.07260131835938,420000000,5060240.0,3,83.0
1,0,1,0,0,2,335400,2,4.726928234100342,-74.0416259765625,410000000,7454545.0,2,55.0
1,0,1,0,0,2,580000,3,4.72490119934082,-74.039794921875,650000000,7738095.0,3,84.0
1,0,0,0,1,1,210000,2,4.663452625274658,-74.080322265625,380000000,6551724.0,3,58.0
1,0,0,0,1,1,343000,2,4.6870245933532715,-74.06847381591797,338000000,6201834.0,1,54.5
1,0,0,0,1,1,186000,1,4.636995792388916,-74.06707000732422,250000000,5952380.0,2,42.0
1,0,0,0,1,1,368000,2,4.719380855560303,-74.0337142944336,400000000,5797101.0,2,69.0
1,0,0,1,0,2,120000,2,4.667757034301758,-74.10478210449219,370000000,5967741.0,3,62.0
1,0,0,1,0,1,294000,2,4.741994380950928,-74.08538055419922,306000000,4250000.0,3,72.0
1,0,0,0,1,1,360600,2,4.767207145690918,-74.0541763305664,530000000,6091954.0,3,87.0
1,0,0,0,1,2,518900,3,4.73199987411499,-74.03900146484375,620000000,6138613.0,3,101.0
1,0,1,0,0,1,309000,2,4.742204666137695,-74.06704711914062,460000000,6530380.0,3,70.44
1,0,0,1,0,1,225000,2,4.767000198364258,-74.0510025024414,370000000,5068493.0,3,73.0
1,0,0,1,0,1,550000,2,4.618239402770996,-74.07073211669922,650000000,6842105.0,2,95.0
1,0,1,0,0,2,424000,2,4.635918617248535,-74.06265258789062,630000000,1.0327868E7,2,61.0
1,0,0,0,1,1,190000,2,4.741295337677002,-74.086669921875,290000000,4142857.0,3,70.0
1,0,1,0,0,1,181500,1,4.61899995803833,-74.06600189208984,298000000,8514285.0,1,35.0
1,0,0,1,0,2,472000,2,4.651000022888184,-74.05599975585938,830000000,9021739.0,2,92.0
1,0,1,0,0,1,239100,2,4.745669364929199,-74.06305694580078,365000000,5530303.0,3,66.0
1,0,0,1,0,1,404500,2,4.72490736900005,-74.04009771999995,450000000,5874673.0,3,76.6
1,0,0,0,1,2,340228,3,4.767499389000079,-74.0455426659999,340000000,3777777.0,3,90.0
1,0,0,0,1,1,395400,2,4.704825159000052,-74.0251694719999,365000000,5530303.0,3,66.0
1,0,1,0,0,1,427500,2,4.756784705000086,-74.02466299899993,310000000,3974358.0,3,78.0
1,0,0,1,0,1,175000,2,4.661281585693359,-74.12863159179688,350000000,4487179.0,3,78.0
1,0,0,0,1,2,372000,2,4.7330732345581055,-74.03276062011719,520000000,5777777.0,3,90.0
1,0,1,0,0,1,100000,2,4.674017429351807,-74.08662414550781,400000000,5405405.0,3,74.0
1,0,0,0,1,1,255000,2,4.755899120000038,-74.02441190099995,252000000,3937500.0,3,64.0
1,0,0,0,1,1,324000,2,4.622794151306152,-74.09095764160156,447000000,5451219.0,3,82.0
1,0,0,1,0,2,912000,3,4.627999782562256,-74.05899810791016,1100000000,3470031.0,2,317.0
1,0,1,0,0,1,260000,2,4.753623962402344,-74.04244232177734,400000000,5633802.0,3,71.0
0,1,0,1,0,2,270000,3,4.684285640716553,-74.07493591308594,890000000,3869565.0,3,230.0
1,0,1,0,0,1,400000,2,4.629753112792969,-74.08594512939453,540000000,6585365.0,2,82.0
1,0,0,1,0,2,490000,3,4.725085258483887,-74.03853607177734,400000000,5128205.0,3,78.0
1,0,0,0,1,2,915141,3,4.726217746734619,-74.0421142578125,550000000,4782608.0,3,115.0
1,0,1,0,0,0,170000,1,4.643910884857178,-74.07331848144531,180000000,9000000.0,1,20.0
1,0,0,0,1,2,500000,3,4.727427959442139,-74.04312896728516,550000000,5092592.0,3,108.0
1,0,0,0,1,2,471000,2,4.745301517000087,-74.03407452099992,560000000,4803980.0,3,116.57
1,0,1,0,0,1,260000,2,4.751859264620706,-74.02454852350039,455000000,5766062.0,3,78.91
1,0,0,0,1,2,425000,3,4.690268039703369,-74.06926727294922,665000000,6157407.0,3,108.0
1,0,1,0,0,1,204000,2,4.655436992645264,-74.12555694580078,288000000,4881355.0,3,59.0
1,0,0,0,1,1,290000,2,4.6616740226745605,-74.11695098876953,379000000,5492753.0,3,69.0
1,0,0,0,1,2,410000,3,4.7220001220703125,-74.02999877929688,585000000,4570312.0,3,128.0
1,0,0,0,1,1,345000,2,4.725703716278076,-74.07090759277344,465000000,5812500.0,3,80.0
1,0,0,1,0,1,312000,2,4.644113063812256,-74.06047821044922,280000000,6666666.0,2,42.0
1,0,0,0,1,1,255400,2,4.754639625549316,-74.03768157958984,380000000,4523809.0,3,84.0
1,0,0,0,1,1,250500,2,4.6617631912231445,-74.1348876953125,480000000,5714285.0,3,84.0
1,0,0,0,1,1,356000,2,4.730907917022705,-74.03375244140625,395000000,4876543.0,3,81.0
1,0,0,0,1,1,359000,2,4.656923294067383,-74.11383056640625,428000000,6903225.0,3,62.0
1,0,0,1,0,1,558000,2,4.643470764160156,-74.0591049194336,450000000,5421686.0,2,83.0
1,0,0,1,0,1,354000,3,4.6703572273254395,-74.12995147705078,385000000,4325842.0,3,89.0
1,0,1,0,0,0,320000,2,4.652100563049316,-74.08038330078125,380000000,8444444.0,2,45.0
0,1,0,1,0,2,580000,4,4.723668098449707,-74.03031158447266,700000000,3846153.0,5,182.0
1,0,0,0,1,1,350000,2,4.7562456130981445,-74.0497055053711,360000000,5142857.0,3,70.0
1,0,1,0,0,4,1641000,4,4.64900016784668,-74.05500030517578,2850000000,1.3380281E7,3,213.0
1,0,0,1,0,1,285000,1,4.71998929977417,-74.0382080078125,270000000,5192307.0,2,52.0
1,0,0,1,0,1,200000,2,4.73528528213501,-74.03722381591797,297000000,4868852.0,3,61.0
1,0,0,0,1,1,440000,2,4.719051361083984,-74.03557586669922,460000000,5348837.0,3,86.0
1,0,0,0,1,2,520000,3,4.7398786544799805,-74.06565856933594,500000000,4854368.0,3,103.0
1,0,1,0,0,2,326000,2,4.716482162475586,-74.06153869628906,545000000,6488095.0,3,84.0
1,0,1,0,0,1,230000,2,4.7230133550000915,-74.0336453509999,518000000,7400000.0,2,70.0
1,0,0,1,0,2,515000,3,4.727663040161133,-74.0435562133789,520000000,4814814.0,3,108.0
0,1,0,1,0,2,490000,3,4.7544026374816895,-74.03861999511719,560000000,4274809.0,3,131.0
1,0,0,1,0,0,200000,2,4.724428653717041,-74.0685806274414,270000000,4500000.0,2,60.0
1,0,1,0,0,1,234100,2,4.735000133514404,-74.0250015258789,390000000,6190476.0,2,63.0
1,0,0,0,1,1,420000,2,4.749653339385986,-74.03782653808594,399000000,4244680.0,3,94.0
1,0,1,0,0,1,223000,2,4.725432872772217,-74.13690185546875,330000000,5156250.0,3,64.0
1,0,1,0,0,0,150000,1,4.724297046661377,-74.0732421875,179000000,7160000.0,1,25.0
1,0,0,1,0,1,421100,2,4.731853485107422,-74.03654479980469,340000000,4927536.0,2,69.0
1,0,0,0,1,2,440000,3,4.6903839111328125,-74.06961822509766,687000000,6361111.0,3,108.0
1,0,0,1,0,1,261000,2,4.743774350000081,-74.09020035399993,270000000,4426229.0,3,61.0
1,0,1,0,0,2,390000,3,4.724616774000083,-74.03011726099993,510000000,6219512.0,3,82.0
0,1,0,1,0,1,370000,3,4.744413375854492,-74.09015655517578,335000000,3941176.0,3,85.0
1,0,0,0,1,1,386000,2,4.673953056335449,-74.08699035644531,380000000,4523809.0,3,84.0
1,0,0,1,0,0,112000,2,4.739530086517334,-74.06290435791016,230000000,5476190.0,2,42.0
1,0,0,0,1,2,496000,4,4.750576019287109,-74.05416107177734,439000000,4221153.0,3,104.0
1,0,1,0,0,1,377000,2,4.723203865000073,-74.12684407799992,325000000,4151762.0,3,78.28
1,0,0,1,0,1,284000,2,4.725703947000056,-74.07090902499993,340000000,4473684.0,3,76.0
0,1,0,0,1,1,265000,2,4.745329032321917,-74.03342560384351,370000000,3363636.0,3,110.0
1,0,1,0,0,0,165500,1,4.644243,-74.054249,245000000,8032786.0,1,30.5
1,0,0,0,1,1,321700,2,4.631414413452148,-74.0792465209961,330000000,6600000.0,2,50.0
1,0,1,0,0,1,120000,2,4.668498666000062,-74.1154808039999,505000000,7091700.0,2,71.21
1,0,1,0,0,0,130000,1,4.757777307000083,-74.05272508399992,220000000,5365853.0,2,41.0
1,0,0,1,0,1,440000,2,4.728628635406494,-74.06719970703125,310000000,4626865.0,3,67.0
1,0,1,0,0,1,229000,2,4.645514011383057,-74.05474853515625,420000000,7636363.0,1,55.0
1,0,1,0,0,2,421000,3,4.724122524261475,-74.03907012939453,610000000,6288659.0,3,97.0
1,0,0,1,0,2,525000,4,4.720586776733398,-74.05766296386719,609000000,4757812.0,3,128.0
1,0,1,0,0,1,341000,2,4.660080432891846,-74.07815551757812,311000000,6220000.0,1,50.0
1,0,0,0,1,2,250000,2,4.673953056335449,-74.08699035644531,420000000,4941176.0,3,85.0
1,0,1,0,0,1,168000,2,4.722667217254639,-74.0326919555664,425000000,8500000.0,1,50.0
0,1,0,1,0,2,387000,3,4.767935752868652,-74.02767181396484,440000000,3384615.0,3,130.0
1,0,0,0,1,1,260000,2,4.739304542541504,-74.0606918334961,430000000,5584415.0,3,77.0
1,0,1,0,0,1,187000,2,4.738266468048096,-74.0697250366211,290000000,4915254.0,3,59.0
1,0,1,0,0,4,1641000,3,4.6479997634887695,-74.05500030517578,2850000000,1.3380281E7,3,213.0
1,0,0,1,0,1,261000,2,4.7437744140625,-74.09020233154297,285000000,4672131.0,3,61.0
1,0,0,1,0,1,237000,2,4.725372314453125,-74.03182220458984,281000000,4390625.0,2,64.0
1,0,0,0,1,2,281000,2,4.750404357910156,-74.0539779663086,335000000,5000000.0,3,67.0
1,0,0,0,1,2,407000,2,4.728960990905762,-74.03323364257812,470000000,5731707.0,3,82.0
1,0,0,1,0,1,345000,2,4.725234508514404,-74.04080200195312,350000000,4487179.0,3,78.0
1,0,0,1,0,1,230000,2,4.728638648986816,-74.0330810546875,290000000,4027777.0,3,72.0
1,0,1,0,0,2,410000,2,4.7250566482543945,-74.03111267089844,550000000,6111111.0,3,90.0
1,0,0,1,0,2,330000,2,4.732799053192139,-74.03475189208984,380000000,4418604.0,4,86.0
1,0,0,1,0,1,363000,2,4.729151248931885,-74.0336685180664,490000000,5051546.0,2,97.0
1,0,0,0,1,1,260000,2,4.755344867706299,-74.03885650634766,410000000,4659090.0,3,88.0
1,0,1,0,0,1,250000,1,4.669338226318359,-74.084228515625,350000000,5833333.0,2,60.0
1,0,0,0,1,1,241900,2,4.6222357749938965,-74.12530517578125,350000000,5147058.0,2,68.0
1,0,0,1,0,1,260000,2,4.73347806930542,-74.05557250976562,400000000,5063291.0,3,79.0
1,0,0,1,0,1,250000,2,4.713538646697998,-74.05159759521484,360000000,6000000.0,2,60.0
1,0,0,1,0,1,320000,3,4.720896244049072,-74.03844451904297,420000000,4117647.0,3,102.0
1,0,0,0,1,1,340000,2,4.741644382476807,-74.06489562988281,432300000,4803333.0,3,90.0
1,0,0,1,0,2,230000,3,4.673953056335449,-74.08699035644531,390000000,4431818.0,3,88.0
1,0,1,0,0,1,295000,2,4.742415904998779,-74.0675277709961,440000000,6197183.0,3,71.0
1,0,0,0,1,1,398000,2,4.7341179847717285,-74.05744171142578,460000000,5111111.0,3,90.0
1,0,0,1,0,1,420000,3,4.689822673797607,-74.0734634399414,490000000,4083333.0,3,120.0
1,0,0,1,0,2,629000,5,4.723999977111816,-74.02899932861328,635000000,5162601.0,4,123.0
1,0,1,0,0,1,185680,2,4.742310523986816,-74.08333587646484,210000000,4117647.0,1,51.0
1,0,0,0,1,1,250000,2,4.657993793487549,-74.13090515136719,350000000,5223880.0,3,67.0
1,0,0,1,0,1,280000,2,4.656352519989014,-74.11344146728516,470000000,6911764.0,3,68.0
1,0,0,1,0,1,216000,2,4.74660587310791,-74.05705261230469,275500000,4238461.0,3,65.0
1,0,1,0,0,1,220000,2,4.725592136383057,-74.13192749023438,300000000,4411764.0,3,68.0
1,0,0,1,0,1,400000,2,4.633275985717773,-74.0713119506836,395000000,5642857.0,2,70.0
1,0,0,1,0,1,270000,2,4.745942115783691,-74.09124755859375,282000000,3760000.0,3,75.0
1,0,0,1,0,1,317000,1,4.700229167938232,-74.05784606933594,315000000,5625000.0,1,56.0
1,0,0,1,0,1,255000,3,4.720326900482178,-74.05406188964844,305000000,2346153.0,4,130.0
1,0,1,0,0,1,360000,1,4.641482353210449,-74.07093811035156,370000000,9024390.0,1,41.0
1,0,0,1,0,1,442000,2,4.703075885772705,-74.08048248291016,430000000,3839285.0,3,112.0
1,0,0,0,1,1,319000,2,4.751108646392822,-74.0572509765625,318000000,4356164.0,3,73.0
1,0,1,0,0,1,450000,3,4.635690212249756,-74.06573486328125,610000000,6853932.0,4,89.0
1,0,0,1,0,1,246000,2,4.744999885559082,-74.03299713134766,340000000,4594594.0,3,74.0
1,0,0,1,0,1,234000,2,4.660501003265381,-74.08074951171875,375000000,5859375.0,3,64.0
1,0,1,0,0,1,203000,2,4.74491024017334,-74.02731323242188,330000000,5689655.0,2,58.0
1,0,0,0,1,1,340000,2,4.658533573150635,-74.11952209472656,510000000,6071428.0,3,84.0
1,0,0,1,0,1,223900,2,4.729379653930664,-74.03999328613281,371000000,7000000.0,2,53.0
1,0,0,0,1,1,243200,2,4.7679266929626465,-74.03269958496094,268000000,4000000.0,3,67.0
1,0,0,1,0,1,491000,2,4.697000026702881,-74.06700134277344,325000000,4642857.0,2,70.0
1,0,0,0,1,1,319000,2,4.756478309631348,-74.04370880126953,318000000,4356164.0,3,73.0
1,0,0,0,1,1,598000,3,4.636000156402588,-74.0790023803711,481000000,5465909.0,2,88.0
1,0,0,0,1,1,186000,2,4.748397350311279,-74.09076690673828,300000000,4225352.0,3,71.0
1,0,0,0,1,1,260000,2,4.756422519683838,-74.03900909423828,408000000,4636363.0,3,88.0
1,0,1,0,0,1,329900,2,4.722462177276611,-74.1297607421875,310000000,4428571.0,3,70.0
1,0,0,0,1,2,446400,3,4.752742290496826,-74.03667449951172,580000000,4860063.0,3,119.34
1,0,0,1,0,2,557000,3,4.733768463134766,-74.03485107421875,520000000,4770642.0,3,109.0
1,0,0,1,0,1,251000,1,4.731651306152344,-74.0364761352539,255000000,6071428.0,1,42.0
0,1,0,0,1,1,400000,2,4.63502311706543,-74.09931182861328,646000000,5819819.0,4,111.0
1,0,1,0,0,1,200000,2,4.722729206085205,-74.13290405273438,276000000,4600000.0,3,60.0
1,0,0,0,1,2,624000,3,4.722984313964844,-74.02932739257812,620000000,5210084.0,3,119.0
1,0,1,0,0,2,555000,2,4.717841625213623,-74.04326629638672,475000000,5337078.0,2,89.0
1,0,0,0,1,2,404000,2,4.725211143493652,-74.04192352294922,450000000,5696202.0,2,79.0
1,0,0,0,1,1,494000,1,4.636000156402588,-74.06199645996094,270000000,5869565.0,1,46.0
1,0,0,1,0,1,231000,2,4.736999988555908,-74.05500030517578,295000000,4097222.0,2,72.0
1,0,1,0,0,1,360000,2,4.7179999351501465,-74.03600311279297,490000000,7101449.0,2,69.0
1,0,0,0,1,1,369000,3,4.727183818817139,-74.03538513183594,590500000,6561111.0,3,90.0
1,0,1,0,0,1,324500,1,4.63511848449707,-74.06311798095703,340000000,1.0967741E7,1,31.0
0,1,0,0,1,1,256000,3,4.673953056335449,-74.08699035644531,390000000,4588235.0,3,85.0
0,1,0,1,0,2,333000,4,4.718279838562012,-74.0674819946289,840000000,4077669.0,4,206.0
1,0,0,1,0,1,275000,2,4.635136127471924,-74.09171295166016,425000000,5448717.0,3,78.0
1,0,1,0,0,2,317000,2,4.643006801605225,-74.11276245117188,620000000,7848101.0,3,79.0
1,0,1,0,0,1,400000,2,4.766845226287842,-74.06378173828125,550000000,8387982.0,2,65.57
1,0,1,0,0,1,250000,2,4.645122528076172,-74.0564956665039,380000000,7600000.0,1,50.0
1,0,0,0,1,0,120000,2,4.5960001945495605,-74.15299987792969,220000000,4230769.0,3,52.0
1,0,1,0,0,1,204600,1,4.626920223236084,-74.0684814453125,290000000,8285714.0,1,35.0
1,0,0,1,0,1,450000,2,4.724632263183594,-74.0257568359375,319999999,4637681.0,3,69.0
1,0,0,0,1,0,112000,2,4.5960001945495605,-74.15299987792969,220000000,4230769.0,3,52.0
1,0,0,0,1,2,330000,2,4.693689823150635,-74.08429718017578,531999999,5541666.0,3,96.0
1,0,1,0,0,1,237500,2,4.6446099281311035,-74.06340789794922,330000000,7674418.0,1,43.0
1,0,0,1,0,1,389000,3,4.732075214385986,-74.05107116699219,285000000,4318181.0,3,66.0
1,0,0,1,0,1,225000,2,4.658999919891357,-74.13099670410156,298000000,4885245.0,3,61.0
1,0,1,0,0,1,410000,2,4.628487586975098,-74.06466674804688,298000000,6208333.0,2,48.0
0,1,0,1,0,2,100000,4,4.646999835968018,-74.09100341796875,1400000000,4057971.0,4,345.0
1,0,0,0,1,1,243200,2,4.768746852874756,-74.0335693359375,268000000,3828571.0,3,70.0
0,1,0,1,0,1,390000,3,4.709988117218018,-74.06244659423828,489000000,4613207.0,3,106.0
1,0,1,0,0,0,51900,2,4.655276298522949,-74.12835693359375,249000000,5297872.0,2,47.0
1,0,0,0,1,0,109000,1,4.7419586181640625,-74.06105041503906,240000000,4705882.0,3,51.0
1,0,0,0,1,1,215000,2,4.723601818084717,-74.13599395751953,330000000,4647887.0,3,71.0
0,1,0,1,0,1,390000,3,4.709988117218018,-74.06244659423828,489000000,4613207.0,3,106.0
1,0,0,0,1,1,291000,2,4.655560493469238,-74.12994384765625,495000000,5322580.0,3,93.0
1,0,0,0,1,1,359000,2,4.656923294067383,-74.11383056640625,428000000,6903225.0,3,62.0
1,0,0,1,0,2,520000,1,4.728000164031982,-74.0469970703125,230000000,3898305.0,2,59.0
1,0,0,0,1,1,317600,2,4.655274391174316,-74.12842559814453,545000000,5989010.0,3,91.0
1,0,0,1,0,1,171000,3,4.723782539367676,-74.07437133789062,290000000,4833333.0,2,60.0
1,0,0,0,1,1,220500,2,4.656000137329102,-74.12799835205078,425000000,6071428.0,3,70.0
1,0,1,0,0,1,250000,2,4.657993793487549,-74.13090515136719,350000000,5223880.0,3,67.0
1,0,0,0,1,1,359000,2,4.656923294067383,-74.11383056640625,428000000,6903225.0,3,62.0
1,0,1,0,0,2,386000,2,4.716961336000054,-74.07137608099993,389000000,6078125.0,2,64.0
1,0,0,0,1,0,173400,2,4.7483367919921875,-74.08344268798828,195000000,3679245.0,3,53.0
1,0,1,0,0,1,412000,2,4.725164890289307,-74.03135681152344,450000000,6338028.0,2,71.0
1,0,0,1,0,0,201600,2,4.711003303527832,-74.06002044677734,330000000,4543577.0,3,72.63
1,0,0,1,0,1,256000,2,4.741211203628629,-74.03526296954362,270000000,3391959.0,3,79.6
1,0,0,0,1,1,359000,2,4.656923294067383,-74.11383056640625,428000000,6903225.0,3,62.0
1,0,1,0,0,0,119000,1,4.757094383239746,-74.0477294921875,240000000,6000000.0,2,40.0
1,0,1,0,0,1,369000,2,4.598959922790527,-74.13587188720703,500000000,5555555.0,3,90.0
1,0,0,0,1,2,314000,3,4.7278733253479,-74.03805541992188,450000000,4687500.0,3,96.0
1,0,0,1,0,1,220000,1,4.756999969482422,-74.02799987792969,230000000,4791666.0,2,48.0
1,0,0,1,0,2,237800,2,4.673953056335449,-74.08699035644531,350000000,4320987.0,3,81.0
0,1,0,1,0,1,625000,3,4.723487854003906,-74.03733825683594,850000000,5345911.0,4,159.0
1,0,1,0,0,2,570000,4,4.657601441453135,-74.12628633842819,1280000000,8707482.0,3,147.0
0,1,0,0,1,2,285000,2,4.673953056335449,-74.08699035644531,465000000,4386792.0,3,106.0
1,0,0,1,0,1,600000,2,4.718178749084473,-74.06903839111328,370000000,3490566.0,3,106.0
1,0,0,0,1,1,360000,2,4.733258247375488,-74.03800201416016,430000000,5243902.0,3,82.0
1,0,1,0,0,1,410000,2,4.719570159912109,-74.03997802734375,438000000,6169014.0,2,71.0
1,0,0,0,1,0,210000,1,4.629253387451172,-74.0660629272461,240000000,5106382.0,1,47.0
1,0,0,0,1,1,400000,2,4.739613056182861,-74.066162109375,459000000,4882978.0,3,94.0
